ts_ns,symbol,price
1600819200000000000,BTC-USD,10246.1865234375
1600905600000000000,BTC-USD,10760.06640625
1600992000000000000,BTC-USD,10692.716796875
1601078400000000000,BTC-USD,10750.7236328125
1601164800000000000,BTC-USD,10775.26953125
1601251200000000000,BTC-USD,10709.65234375
1601337600000000000,BTC-USD,10844.640625
1601424000000000000,BTC-USD,10784.4912109375
1601510400000000000,BTC-USD,10619.4521484375
1601596800000000000,BTC-USD,10575.974609375
1601683200000000000,BTC-USD,10549.3291015625
1601769600000000000,BTC-USD,10669.5830078125
1601856000000000000,BTC-USD,10793.33984375
1601942400000000000,BTC-USD,10604.40625
1602028800000000000,BTC-USD,10668.96875
1602115200000000000,BTC-USD,10915.685546875
1602201600000000000,BTC-USD,11064.4580078125
1602288000000000000,BTC-USD,11296.361328125
1602374400000000000,BTC-USD,11384.181640625
1602460800000000000,BTC-USD,11555.36328125
1602547200000000000,BTC-USD,11425.8994140625
1602633600000000000,BTC-USD,11429.5068359375
1602720000000000000,BTC-USD,11495.349609375
1602806400000000000,BTC-USD,11322.123046875
1602892800000000000,BTC-USD,11358.1015625
1602979200000000000,BTC-USD,11483.359375
1603065600000000000,BTC-USD,11742.037109375
1603152000000000000,BTC-USD,11916.3349609375
1603238400000000000,BTC-USD,12823.689453125
1603324800000000000,BTC-USD,12965.8916015625
1603411200000000000,BTC-USD,12931.5390625
1603497600000000000,BTC-USD,13108.0625
1603584000000000000,BTC-USD,13031.173828125
1603670400000000000,BTC-USD,13075.248046875
1603756800000000000,BTC-USD,13654.21875
1603843200000000000,BTC-USD,13271.28515625
1603929600000000000,BTC-USD,13437.8828125
1604016000000000000,BTC-USD,13546.5224609375
1604102400000000000,BTC-USD,13780.9951171875
1604188800000000000,BTC-USD,13737.109375
1604275200000000000,BTC-USD,13550.4892578125
1604361600000000000,BTC-USD,13950.30078125
1604448000000000000,BTC-USD,14133.70703125
1604534400000000000,BTC-USD,15579.8486328125
1604620800000000000,BTC-USD,15565.880859375
1604707200000000000,BTC-USD,14833.75390625
1604793600000000000,BTC-USD,15479.5673828125
1604880000000000000,BTC-USD,15332.3154296875
1604966400000000000,BTC-USD,15290.90234375
1605052800000000000,BTC-USD,15701.33984375
1605139200000000000,BTC-USD,16276.34375
1605225600000000000,BTC-USD,16317.80859375
1605312000000000000,BTC-USD,16068.138671875
1605398400000000000,BTC-USD,15955.587890625
1605484800000000000,BTC-USD,16716.111328125
1605571200000000000,BTC-USD,17645.40625
1605657600000000000,BTC-USD,17804.005859375
1605744000000000000,BTC-USD,17817.08984375
1605830400000000000,BTC-USD,18621.314453125
1605916800000000000,BTC-USD,18642.232421875
1606003200000000000,BTC-USD,18370.001953125
1606089600000000000,BTC-USD,18364.12109375
1606176000000000000,BTC-USD,19107.46484375
1606262400000000000,BTC-USD,18732.12109375
1606348800000000000,BTC-USD,17150.623046875
1606435200000000000,BTC-USD,17108.40234375
1606521600000000000,BTC-USD,17717.4140625
1606608000000000000,BTC-USD,18177.484375
1606694400000000000,BTC-USD,19625.8359375
1606780800000000000,BTC-USD,18802.998046875
1606867200000000000,BTC-USD,19201.091796875
1606953600000000000,BTC-USD,19445.3984375
1607040000000000000,BTC-USD,18699.765625
1607126400000000000,BTC-USD,19154.23046875
1607212800000000000,BTC-USD,19345.12109375
1607299200000000000,BTC-USD,19191.630859375
1607385600000000000,BTC-USD,18321.14453125
1607472000000000000,BTC-USD,18553.916015625
1607558400000000000,BTC-USD,18264.9921875
1607644800000000000,BTC-USD,18058.904296875
1607731200000000000,BTC-USD,18803.65625
1607817600000000000,BTC-USD,19142.3828125
1607904000000000000,BTC-USD,19246.64453125
1607990400000000000,BTC-USD,19417.076171875
1608076800000000000,BTC-USD,21310.59765625
1608163200000000000,BTC-USD,22805.162109375
1608249600000000000,BTC-USD,23137.9609375
1608336000000000000,BTC-USD,23869.83203125
1608422400000000000,BTC-USD,23477.294921875
1608508800000000000,BTC-USD,22803.08203125
1608595200000000000,BTC-USD,23783.029296875
1608681600000000000,BTC-USD,23241.345703125
1608768000000000000,BTC-USD,23735.94921875
1608854400000000000,BTC-USD,24664.791015625
1608940800000000000,BTC-USD,26437.037109375
1609113600000000000,BTC-USD,27084.80859375
1609200000000000000,BTC-USD,27362.4375
1609286400000000000,BTC-USD,28840.953125
1609372800000000000,BTC-USD,29001.720703125
1609459200000000000,BTC-USD,29374.15234375
1609545600000000000,BTC-USD,32127.267578125
1609718400000000000,BTC-USD,31971.9140625
1609804800000000000,BTC-USD,33992.4296875
1609891200000000000,BTC-USD,36824.36328125
1609977600000000000,BTC-USD,39371.04296875
1610064000000000000,BTC-USD,40797.609375
1610150400000000000,BTC-USD,40254.546875
1610236800000000000,BTC-USD,38356.44140625
1610323200000000000,BTC-USD,35566.65625
1610409600000000000,BTC-USD,33922.9609375
1610496000000000000,BTC-USD,37316.359375
1610582400000000000,BTC-USD,39187.328125
1610668800000000000,BTC-USD,36825.3671875
1610755200000000000,BTC-USD,36178.140625
1610841600000000000,BTC-USD,35791.27734375
1611014400000000000,BTC-USD,36069.8046875
1611100800000000000,BTC-USD,35547.75
1611187200000000000,BTC-USD,30825.69921875
1611273600000000000,BTC-USD,33005.76171875
1611360000000000000,BTC-USD,32067.642578125
1611446400000000000,BTC-USD,32289.37890625
1611532800000000000,BTC-USD,32366.392578125
1611619200000000000,BTC-USD,32569.849609375
1611705600000000000,BTC-USD,30432.546875
1611792000000000000,BTC-USD,33466.09765625
1611878400000000000,BTC-USD,34316.38671875
1611964800000000000,BTC-USD,34269.5234375
1612051200000000000,BTC-USD,33114.359375
1612137600000000000,BTC-USD,33537.17578125
1612224000000000000,BTC-USD,35510.2890625
1612310400000000000,BTC-USD,37472.08984375
1612396800000000000,BTC-USD,36926.06640625
1612483200000000000,BTC-USD,38144.30859375
1612569600000000000,BTC-USD,39266.01171875
1612656000000000000,BTC-USD,38903.44140625
1612742400000000000,BTC-USD,46196.46484375
1612828800000000000,BTC-USD,46481.10546875
1612915200000000000,BTC-USD,44918.18359375
1613001600000000000,BTC-USD,47909.33203125
1613088000000000000,BTC-USD,47504.8515625
1613174400000000000,BTC-USD,47105.515625
1613260800000000000,BTC-USD,48717.2890625
1613433600000000000,BTC-USD,49199.87109375
1613520000000000000,BTC-USD,52149.0078125
1613606400000000000,BTC-USD,51679.796875
1613692800000000000,BTC-USD,55888.1328125
1613779200000000000,BTC-USD,56099.51953125
1613865600000000000,BTC-USD,57539.9453125
1613952000000000000,BTC-USD,54207.3203125
1614038400000000000,BTC-USD,48824.42578125
1614124800000000000,BTC-USD,49705.33203125
1614211200000000000,BTC-USD,47093.8515625
1614297600000000000,BTC-USD,46339.76171875
1614384000000000000,BTC-USD,46188.453125
1614470400000000000,BTC-USD,45137.76953125
1614556800000000000,BTC-USD,49631.2421875
1614643200000000000,BTC-USD,48378.98828125
1614729600000000000,BTC-USD,50538.2421875
1614816000000000000,BTC-USD,48561.16796875
1614902400000000000,BTC-USD,48927.3046875
1614988800000000000,BTC-USD,48912.3828125
1615075200000000000,BTC-USD,51206.69140625
1615161600000000000,BTC-USD,52246.5234375
1615248000000000000,BTC-USD,54824.1171875
1615334400000000000,BTC-USD,56008.55078125
1615420800000000000,BTC-USD,57805.12109375
1615507200000000000,BTC-USD,57332.08984375
1615593600000000000,BTC-USD,61243.0859375
1615680000000000000,BTC-USD,59302.31640625
1615766400000000000,BTC-USD,55907.19921875
1615852800000000000,BTC-USD,56804.90234375
1615939200000000000,BTC-USD,58870.89453125
1616025600000000000,BTC-USD,57858.921875
1616112000000000000,BTC-USD,58346.65234375
1616198400000000000,BTC-USD,58313.64453125
1616284800000000000,BTC-USD,57523.421875
1616371200000000000,BTC-USD,54529.14453125
1616457600000000000,BTC-USD,54738.9453125
1616544000000000000,BTC-USD,52774.265625
1616630400000000000,BTC-USD,51704.16015625
1616716800000000000,BTC-USD,55137.3125
1616803200000000000,BTC-USD,55973.51171875
1616889600000000000,BTC-USD,55950.74609375
1616976000000000000,BTC-USD,57750.19921875
1617062400000000000,BTC-USD,58917.69140625
1617148800000000000,BTC-USD,58918.83203125
1617235200000000000,BTC-USD,59095.80859375
1617321600000000000,BTC-USD,59384.3125
1617408000000000000,BTC-USD,57603.890625
1617580800000000000,BTC-USD,59057.87890625
1617667200000000000,BTC-USD,58192.359375
1617753600000000000,BTC-USD,56048.9375
1617840000000000000,BTC-USD,58323.953125
1617926400000000000,BTC-USD,58245.00390625
1618012800000000000,BTC-USD,59793.234375
1618099200000000000,BTC-USD,60204.96484375
1618185600000000000,BTC-USD,59893.453125
1618272000000000000,BTC-USD,63503.45703125
1618358400000000000,BTC-USD,63109.6953125
1618444800000000000,BTC-USD,63314.01171875
1618531200000000000,BTC-USD,61572.7890625
1618617600000000000,BTC-USD,60683.8203125
1618704000000000000,BTC-USD,56216.18359375
1618790400000000000,BTC-USD,55724.265625
1618876800000000000,BTC-USD,56473.03125
1618963200000000000,BTC-USD,53906.08984375
1619049600000000000,BTC-USD,51762.2734375
1619136000000000000,BTC-USD,51093.65234375
1619222400000000000,BTC-USD,50050.8671875
1619308800000000000,BTC-USD,49004.25390625
1619395200000000000,BTC-USD,54021.75390625
1619481600000000000,BTC-USD,55033.1171875
1619568000000000000,BTC-USD,54824.703125
1619654400000000000,BTC-USD,53555.109375
1619740800000000000,BTC-USD,57750.17578125
1619827200000000000,BTC-USD,57828.05078125
1619913600000000000,BTC-USD,56631.078125
1620000000000000000,BTC-USD,57200.29296875
1620086400000000000,BTC-USD,53333.5390625
1620172800000000000,BTC-USD,57424.0078125
1620259200000000000,BTC-USD,56396.515625
1620345600000000000,BTC-USD,57356.40234375
1620432000000000000,BTC-USD,58803.77734375
1620518400000000000,BTC-USD,58232.31640625
1620604800000000000,BTC-USD,55859.796875
1620691200000000000,BTC-USD,56704.57421875
1620777600000000000,BTC-USD,49150.53515625
1620864000000000000,BTC-USD,49716.19140625
1620950400000000000,BTC-USD,49880.53515625
1621036800000000000,BTC-USD,46760.1875
1621123200000000000,BTC-USD,46456.05859375
1621209600000000000,BTC-USD,43537.51171875
1621296000000000000,BTC-USD,42909.40234375
1621382400000000000,BTC-USD,37002.44140625
1621468800000000000,BTC-USD,40782.73828125
1621555200000000000,BTC-USD,37304.69140625
1621641600000000000,BTC-USD,37536.6328125
1621728000000000000,BTC-USD,34770.58203125
1621814400000000000,BTC-USD,38705.98046875
1621900800000000000,BTC-USD,38402.22265625
1621987200000000000,BTC-USD,39294.19921875
1622073600000000000,BTC-USD,38436.96875
1622160000000000000,BTC-USD,35697.60546875
1622246400000000000,BTC-USD,34616.06640625
1622332800000000000,BTC-USD,35678.12890625
1622505600000000000,BTC-USD,36684.92578125
1622592000000000000,BTC-USD,37575.1796875
1622678400000000000,BTC-USD,39208.765625
1622764800000000000,BTC-USD,36894.40625
1622851200000000000,BTC-USD,35551.95703125
1622937600000000000,BTC-USD,35862.37890625
1623024000000000000,BTC-USD,33560.70703125
1623110400000000000,BTC-USD,33472.6328125
1623196800000000000,BTC-USD,37345.12109375
1623283200000000000,BTC-USD,36702.59765625
1623369600000000000,BTC-USD,37334.3984375
1623456000000000000,BTC-USD,35552.515625
1623542400000000000,BTC-USD,39097.859375
1623628800000000000,BTC-USD,40218.4765625
1623715200000000000,BTC-USD,40406.26953125
1623801600000000000,BTC-USD,38347.0625
1623888000000000000,BTC-USD,38053.50390625
1623974400000000000,BTC-USD,35787.24609375
1624060800000000000,BTC-USD,35615.87109375
1624147200000000000,BTC-USD,35698.296875
1624233600000000000,BTC-USD,31676.693359375
1624320000000000000,BTC-USD,32505.66015625
1624406400000000000,BTC-USD,33723.02734375
1624492800000000000,BTC-USD,34662.4375
1624579200000000000,BTC-USD,31637.779296875
1624665600000000000,BTC-USD,32186.27734375
1624752000000000000,BTC-USD,34649.64453125
1624838400000000000,BTC-USD,34434.3359375
1624924800000000000,BTC-USD,35867.77734375
1625011200000000000,BTC-USD,35040.8359375
1625097600000000000,BTC-USD,33572.1171875
1625184000000000000,BTC-USD,33897.046875
1625270400000000000,BTC-USD,34668.546875
1625356800000000000,BTC-USD,35287.78125
1625529600000000000,BTC-USD,34235.1953125
1625616000000000000,BTC-USD,33855.328125
1625702400000000000,BTC-USD,32877.37109375
1625788800000000000,BTC-USD,33798.01171875
1625875200000000000,BTC-USD,33520.51953125
1625961600000000000,BTC-USD,34240.1875
1626048000000000000,BTC-USD,33155.84765625
1626134400000000000,BTC-USD,32702.025390625
1626220800000000000,BTC-USD,32822.34765625
1626307200000000000,BTC-USD,31780.73046875
1626393600000000000,BTC-USD,31421.5390625
1626480000000000000,BTC-USD,31533.068359375
1626566400000000000,BTC-USD,31796.810546875
1626652800000000000,BTC-USD,30817.83203125
1626739200000000000,BTC-USD,29807.34765625
1626825600000000000,BTC-USD,32110.693359375
1626912000000000000,BTC-USD,32313.10546875
1626998400000000000,BTC-USD,33581.55078125
1627084800000000000,BTC-USD,34292.4453125
1627171200000000000,BTC-USD,35350.1875
1627257600000000000,BTC-USD,37337.53515625
1627344000000000000,BTC-USD,39406.94140625
1627430400000000000,BTC-USD,39995.90625
1627516800000000000,BTC-USD,40008.421875
1627603200000000000,BTC-USD,42235.546875
1627689600000000000,BTC-USD,41626.1953125
1627776000000000000,BTC-USD,39974.89453125
1627862400000000000,BTC-USD,39201.9453125
1627948800000000000,BTC-USD,38152.98046875
1628035200000000000,BTC-USD,39747.50390625
1628121600000000000,BTC-USD,40869.5546875
1628208000000000000,BTC-USD,42816.5
1628294400000000000,BTC-USD,44555.80078125
1628380800000000000,BTC-USD,43798.1171875
1628467200000000000,BTC-USD,46365.40234375
1628553600000000000,BTC-USD,45585.03125
1628640000000000000,BTC-USD,45593.63671875
1628726400000000000,BTC-USD,44428.2890625
1628812800000000000,BTC-USD,47793.3203125
1628899200000000000,BTC-USD,47096.9453125
1628985600000000000,BTC-USD,47047.00390625
1629072000000000000,BTC-USD,46004.484375
1629158400000000000,BTC-USD,44695.359375
1629244800000000000,BTC-USD,44801.1875
1629331200000000000,BTC-USD,46717.578125
1629417600000000000,BTC-USD,49339.17578125
1629504000000000000,BTC-USD,48905.4921875
1629590400000000000,BTC-USD,49321.65234375
1629676800000000000,BTC-USD,49546.1484375
1629763200000000000,BTC-USD,47706.1171875
1629849600000000000,BTC-USD,48960.7890625
1629936000000000000,BTC-USD,46942.21875
1630022400000000000,BTC-USD,49058.66796875
1630108800000000000,BTC-USD,48902.40234375
1630195200000000000,BTC-USD,48829.83203125
1630281600000000000,BTC-USD,47054.984375
1630368000000000000,BTC-USD,47166.6875
1630454400000000000,BTC-USD,48847.02734375
1630540800000000000,BTC-USD,49327.72265625
1630627200000000000,BTC-USD,50025.375
1630713600000000000,BTC-USD,49944.625
1630800000000000000,BTC-USD,51753.41015625
1630972800000000000,BTC-USD,46811.12890625
1631059200000000000,BTC-USD,46091.390625
1631145600000000000,BTC-USD,46391.421875
1631232000000000000,BTC-USD,44883.91015625
1631318400000000000,BTC-USD,45201.45703125
1631404800000000000,BTC-USD,46063.26953125
1631491200000000000,BTC-USD,44963.07421875
1631577600000000000,BTC-USD,47092.4921875
1631664000000000000,BTC-USD,48176.34765625
1631750400000000000,BTC-USD,47783.359375
1631836800000000000,BTC-USD,47267.51953125
1631923200000000000,BTC-USD,48278.36328125
1632009600000000000,BTC-USD,47260.21875
1632096000000000000,BTC-USD,42843.80078125
1632182400000000000,BTC-USD,40693.67578125
1632268800000000000,BTC-USD,43574.5078125
1632355200000000000,BTC-USD,44895.09765625
1632441600000000000,BTC-USD,42839.75
1632528000000000000,BTC-USD,42716.59375
1632614400000000000,BTC-USD,43208.5390625
1632700800000000000,BTC-USD,42235.73046875
1632787200000000000,BTC-USD,41034.54296875
1632873600000000000,BTC-USD,41564.36328125
1632960000000000000,BTC-USD,43790.89453125
1633046400000000000,BTC-USD,48116.94140625
1633132800000000000,BTC-USD,47711.48828125
1633219200000000000,BTC-USD,48199.953125
1633305600000000000,BTC-USD,49112.90234375
1633392000000000000,BTC-USD,51514.8125
1633478400000000000,BTC-USD,55361.44921875
1633564800000000000,BTC-USD,53805.984375
1633651200000000000,BTC-USD,53967.84765625
1633737600000000000,BTC-USD,54968.22265625
1633824000000000000,BTC-USD,54771.578125
1633910400000000000,BTC-USD,57484.7890625
1633996800000000000,BTC-USD,56041.05859375
1634083200000000000,BTC-USD,57401.09765625
1634169600000000000,BTC-USD,57321.5234375
1634256000000000000,BTC-USD,61593.94921875
1634342400000000000,BTC-USD,60892.1796875
1634428800000000000,BTC-USD,61553.6171875
1634515200000000000,BTC-USD,62026.078125
1634601600000000000,BTC-USD,64261.9921875
1634688000000000000,BTC-USD,65992.8359375
1634774400000000000,BTC-USD,62210.171875
1634860800000000000,BTC-USD,60692.265625
1634947200000000000,BTC-USD,61393.6171875
1635033600000000000,BTC-USD,60930.8359375
1635120000000000000,BTC-USD,63039.82421875
1635206400000000000,BTC-USD,60363.79296875
1635292800000000000,BTC-USD,58482.38671875
1635379200000000000,BTC-USD,60622.13671875
1635465600000000000,BTC-USD,62227.96484375
1635552000000000000,BTC-USD,61888.83203125
1635638400000000000,BTC-USD,61318.95703125
1635724800000000000,BTC-USD,61004.40625
1635811200000000000,BTC-USD,63226.40234375
1635897600000000000,BTC-USD,62970.046875
1635984000000000000,BTC-USD,61452.23046875
1636070400000000000,BTC-USD,61125.67578125
1636156800000000000,BTC-USD,61527.48046875
1636243200000000000,BTC-USD,63326.98828125
1636329600000000000,BTC-USD,67566.828125
1636416000000000000,BTC-USD,66971.828125
1636502400000000000,BTC-USD,64995.23046875
1636588800000000000,BTC-USD,64949.9609375
1636675200000000000,BTC-USD,64155.94140625
1636761600000000000,BTC-USD,64469.52734375
1636848000000000000,BTC-USD,65466.83984375
1636934400000000000,BTC-USD,63557.87109375
1637020800000000000,BTC-USD,60161.24609375
1637107200000000000,BTC-USD,60368.01171875
1637193600000000000,BTC-USD,56942.13671875
1637280000000000000,BTC-USD,58119.578125
1637366400000000000,BTC-USD,59697.1953125
1637452800000000000,BTC-USD,58730.4765625
1637539200000000000,BTC-USD,56289.2890625
1637625600000000000,BTC-USD,57569.07421875
1637712000000000000,BTC-USD,56280.42578125
1637798400000000000,BTC-USD,57274.6796875
1637884800000000000,BTC-USD,53569.765625
1637971200000000000,BTC-USD,54815.078125
1638057600000000000,BTC-USD,57248.45703125
1638144000000000000,BTC-USD,57806.56640625
1638230400000000000,BTC-USD,57005.42578125
1638316800000000000,BTC-USD,57229.828125
1638403200000000000,BTC-USD,56477.81640625
1638489600000000000,BTC-USD,53598.24609375
1638576000000000000,BTC-USD,49200.703125
1638662400000000000,BTC-USD,49368.84765625
1638748800000000000,BTC-USD,50582.625
1638835200000000000,BTC-USD,50700.0859375
1638921600000000000,BTC-USD,50504.796875
1639008000000000000,BTC-USD,47672.12109375
1639094400000000000,BTC-USD,47243.3046875
1639180800000000000,BTC-USD,49362.5078125
1639267200000000000,BTC-USD,50098.3359375
1639353600000000000,BTC-USD,46737.48046875
1639440000000000000,BTC-USD,46612.6328125
1639526400000000000,BTC-USD,48896.72265625
1639612800000000000,BTC-USD,47665.42578125
1639699200000000000,BTC-USD,46202.14453125
1639785600000000000,BTC-USD,46848.77734375
1639872000000000000,BTC-USD,46707.015625
1639958400000000000,BTC-USD,46880.27734375
1640044800000000000,BTC-USD,48936.61328125
1640131200000000000,BTC-USD,48628.51171875
1640217600000000000,BTC-USD,50784.5390625
1640304000000000000,BTC-USD,50822.1953125
1640390400000000000,BTC-USD,50429.859375
1640563200000000000,BTC-USD,50640.41796875
1640649600000000000,BTC-USD,47588.85546875
1640736000000000000,BTC-USD,46444.7109375
1640822400000000000,BTC-USD,47178.125
1640908800000000000,BTC-USD,46306.4453125
1640995200000000000,BTC-USD,47686.8125
1641081600000000000,BTC-USD,47345.21875
1641168000000000000,BTC-USD,46458.1171875
1641254400000000000,BTC-USD,45897.57421875
1641340800000000000,BTC-USD,43569.00390625
1641427200000000000,BTC-USD,43160.9296875
1641513600000000000,BTC-USD,41557.90234375
1641600000000000000,BTC-USD,41733.94140625
1641686400000000000,BTC-USD,41911.6015625
1641772800000000000,BTC-USD,41821.26171875
1641859200000000000,BTC-USD,42735.85546875
1641945600000000000,BTC-USD,43949.1015625
1642032000000000000,BTC-USD,42591.5703125
1642118400000000000,BTC-USD,43099.69921875
1642204800000000000,BTC-USD,43177.3984375
1642291200000000000,BTC-USD,43113.87890625
1642464000000000000,BTC-USD,42375.6328125
1642550400000000000,BTC-USD,41744.328125
1642636800000000000,BTC-USD,40680.41796875
1642723200000000000,BTC-USD,36457.31640625
1642809600000000000,BTC-USD,35030.25
1642896000000000000,BTC-USD,36276.8046875
1642982400000000000,BTC-USD,36654.328125
1643068800000000000,BTC-USD,36954.00390625
1643155200000000000,BTC-USD,36852.12109375
1643241600000000000,BTC-USD,37138.234375
1643328000000000000,BTC-USD,37784.33203125
1643414400000000000,BTC-USD,38138.1796875
1643500800000000000,BTC-USD,37917.6015625
1643587200000000000,BTC-USD,38483.125
1643673600000000000,BTC-USD,38743.2734375
1643760000000000000,BTC-USD,36952.984375
1643846400000000000,BTC-USD,37154.6015625
1643932800000000000,BTC-USD,41500.875
1644019200000000000,BTC-USD,41441.1640625
1644105600000000000,BTC-USD,42412.43359375
1644192000000000000,BTC-USD,43840.28515625
1644278400000000000,BTC-USD,44118.4453125
1644364800000000000,BTC-USD,44338.796875
1644451200000000000,BTC-USD,43565.11328125
1644537600000000000,BTC-USD,42407.9375
1644624000000000000,BTC-USD,42244.46875
1644710400000000000,BTC-USD,42197.515625
1644796800000000000,BTC-USD,42586.91796875
1644883200000000000,BTC-USD,44575.203125
1644969600000000000,BTC-USD,43961.859375
1645056000000000000,BTC-USD,40538.01171875
1645142400000000000,BTC-USD,40030.9765625
1645228800000000000,BTC-USD,40122.15625
1645315200000000000,BTC-USD,38431.37890625
1645488000000000000,BTC-USD,38286.02734375
1645574400000000000,BTC-USD,37296.5703125
1645660800000000000,BTC-USD,38332.609375
1645747200000000000,BTC-USD,39214.21875
1645833600000000000,BTC-USD,39105.1484375
1645920000000000000,BTC-USD,37709.78515625
1646006400000000000,BTC-USD,43193.234375
1646092800000000000,BTC-USD,44354.63671875
1646179200000000000,BTC-USD,43924.1171875
1646265600000000000,BTC-USD,42451.7890625
1646352000000000000,BTC-USD,39137.60546875
1646438400000000000,BTC-USD,39400.5859375
1646524800000000000,BTC-USD,38419.984375
1646611200000000000,BTC-USD,38062.0390625
1646697600000000000,BTC-USD,38737.26953125
1646784000000000000,BTC-USD,41982.92578125
1646870400000000000,BTC-USD,39437.4609375
1646956800000000000,BTC-USD,38794.97265625
1647043200000000000,BTC-USD,38904.01171875
1647129600000000000,BTC-USD,37849.6640625
1647216000000000000,BTC-USD,39666.75390625
1647302400000000000,BTC-USD,39338.78515625
1647388800000000000,BTC-USD,41143.9296875
1647475200000000000,BTC-USD,40951.37890625
1647561600000000000,BTC-USD,41801.15625
1647648000000000000,BTC-USD,42190.65234375
1647734400000000000,BTC-USD,41247.82421875
1647820800000000000,BTC-USD,41077.99609375
1647907200000000000,BTC-USD,42358.80859375
1647993600000000000,BTC-USD,42892.95703125
1648080000000000000,BTC-USD,43960.93359375
1648166400000000000,BTC-USD,44348.73046875
1648252800000000000,BTC-USD,44500.828125
1648339200000000000,BTC-USD,46820.4921875
1648425600000000000,BTC-USD,47128.00390625
1648512000000000000,BTC-USD,47465.73046875
1648598400000000000,BTC-USD,47062.6640625
1648684800000000000,BTC-USD,45538.67578125
1648771200000000000,BTC-USD,46281.64453125
1648857600000000000,BTC-USD,45868.94921875
1648944000000000000,BTC-USD,46453.56640625
1649030400000000000,BTC-USD,46622.67578125
1649116800000000000,BTC-USD,45555.9921875
1649203200000000000,BTC-USD,43206.73828125
1649289600000000000,BTC-USD,43503.84765625
1649376000000000000,BTC-USD,42287.6640625
1649462400000000000,BTC-USD,42782.13671875
1649548800000000000,BTC-USD,42207.671875
1649635200000000000,BTC-USD,39521.90234375
1649721600000000000,BTC-USD,40127.18359375
1649808000000000000,BTC-USD,41166.73046875
1649894400000000000,BTC-USD,39935.515625
1649980800000000000,BTC-USD,40553.46484375
1650067200000000000,BTC-USD,40424.484375
1650240000000000000,BTC-USD,40826.21484375
1650326400000000000,BTC-USD,41502.75
1650412800000000000,BTC-USD,41374.37890625
1650499200000000000,BTC-USD,40527.36328125
1650585600000000000,BTC-USD,39740.3203125
1650672000000000000,BTC-USD,39486.73046875
1650758400000000000,BTC-USD,39469.29296875
1650844800000000000,BTC-USD,40458.30859375
1650931200000000000,BTC-USD,38117.4609375
1651017600000000000,BTC-USD,39241.12109375
1651104000000000000,BTC-USD,39773.828125
1651190400000000000,BTC-USD,38609.82421875
1651276800000000000,BTC-USD,37714.875
1651363200000000000,BTC-USD,38469.09375
1651449600000000000,BTC-USD,38529.328125
1651536000000000000,BTC-USD,37750.453125
1651622400000000000,BTC-USD,39698.37109375
1651708800000000000,BTC-USD,36575.140625
1651795200000000000,BTC-USD,36040.921875
1651881600000000000,BTC-USD,35501.953125
1651968000000000000,BTC-USD,34059.265625
1652054400000000000,BTC-USD,30296.953125
1652140800000000000,BTC-USD,31022.90625
1652227200000000000,BTC-USD,28936.35546875
1652313600000000000,BTC-USD,29047.751953125
1652400000000000000,BTC-USD,29283.103515625
1652486400000000000,BTC-USD,30101.265625
1652572800000000000,BTC-USD,31305.11328125
1652659200000000000,BTC-USD,29862.91796875
1652745600000000000,BTC-USD,30425.857421875
1652832000000000000,BTC-USD,28720.271484375
1652918400000000000,BTC-USD,30314.333984375
1653004800000000000,BTC-USD,29200.740234375
1653091200000000000,BTC-USD,29432.2265625
1653177600000000000,BTC-USD,30323.72265625
1653264000000000000,BTC-USD,29098.91015625
1653350400000000000,BTC-USD,29655.5859375
1653436800000000000,BTC-USD,29562.361328125
1653523200000000000,BTC-USD,29267.224609375
1653609600000000000,BTC-USD,28627.57421875
1653696000000000000,BTC-USD,28814.900390625
1653782400000000000,BTC-USD,29445.95703125
1653955200000000000,BTC-USD,31792.310546875
1654041600000000000,BTC-USD,29799.080078125
1654128000000000000,BTC-USD,30467.48828125
1654214400000000000,BTC-USD,29704.390625
1654300800000000000,BTC-USD,29832.9140625
1654387200000000000,BTC-USD,29906.662109375
1654473600000000000,BTC-USD,31370.671875
1654560000000000000,BTC-USD,31155.478515625
1654646400000000000,BTC-USD,30214.35546875
1654732800000000000,BTC-USD,30111.998046875
1654819200000000000,BTC-USD,29083.8046875
1654905600000000000,BTC-USD,28360.810546875
1654992000000000000,BTC-USD,26762.6484375
1655078400000000000,BTC-USD,22487.388671875
1655164800000000000,BTC-USD,22206.79296875
1655251200000000000,BTC-USD,22572.83984375
1655337600000000000,BTC-USD,20381.650390625
1655424000000000000,BTC-USD,20471.482421875
1655510400000000000,BTC-USD,19017.642578125
1655596800000000000,BTC-USD,20553.271484375
1655769600000000000,BTC-USD,20710.59765625
1655856000000000000,BTC-USD,19987.029296875
1655942400000000000,BTC-USD,21085.876953125
1656028800000000000,BTC-USD,21231.65625
1656115200000000000,BTC-USD,21502.337890625
1656201600000000000,BTC-USD,21027.294921875
1656288000000000000,BTC-USD,20735.478515625
1656374400000000000,BTC-USD,20280.634765625
1656460800000000000,BTC-USD,20104.0234375
1656547200000000000,BTC-USD,19784.7265625
1656633600000000000,BTC-USD,19269.3671875
1656720000000000000,BTC-USD,19242.255859375
1656806400000000000,BTC-USD,19297.076171875
1656979200000000000,BTC-USD,20190.115234375
1657065600000000000,BTC-USD,20548.24609375
1657152000000000000,BTC-USD,21637.587890625
1657238400000000000,BTC-USD,21731.1171875
1657324800000000000,BTC-USD,21592.20703125
1657411200000000000,BTC-USD,20860.44921875
1657497600000000000,BTC-USD,19970.556640625
