Date,XLK,XLF,SPY,TLT,GLD,HYG,BTC-USD,ETH-USD
2021-04-03,65.20270538330078,31.593643188476562,374.1629333496094,116.71928405761719,161.97999572753906,66.30961608886719,57603.890625,2028.4224853515625
2021-04-05,66.55026245117188,31.841110229492188,379.5332946777344,116.21003723144531,161.9199981689453,66.340087890625,59057.87890625,2107.88720703125
2021-04-06,66.26631164550781,31.77695083618164,379.3092041015625,116.99944305419922,163.22000122070312,66.45431518554688,58192.359375,2118.37890625
2021-04-07,66.6176528930664,31.932767868041992,379.7481689453125,116.1845474243164,162.75999450683594,66.43147277832031,56048.9375,1971.0772705078125
2021-04-08,67.58019256591797,31.941925048828125,381.5506896972656,117.14371490478516,164.50999450683594,66.45431518554688,58323.953125,2088.57373046875
2021-04-09,68.22987365722656,32.21690368652344,384.3246765136719,116.71928405761719,163.27000427246094,66.40862274169922,58245.00390625,2072.10888671875
2021-04-10,68.22987365722656,32.21690368652344,384.3246765136719,116.71928405761719,163.27000427246094,66.40862274169922,59793.234375,2135.942138671875
2021-04-11,68.22987365722656,32.21690368652344,384.3246765136719,116.71928405761719,163.27000427246094,66.40862274169922,60204.96484375,2157.656982421875
2021-04-12,67.90262603759766,32.35438537597656,384.4648132324219,116.66836547851562,162.27999877929688,66.340087890625,59893.453125,2139.353271484375
2021-04-13,68.54273223876953,32.05192947387695,385.6041564941406,117.54264068603516,163.42999267578125,66.38580322265625,63503.45703125,2299.187744140625
2021-04-14,67.8160171508789,32.2443962097168,384.28729248046875,117.16911315917969,162.72000122070312,66.35528564453125,63109.6953125,2435.10498046875
2021-04-15,68.98068237304688,32.21690368652344,388.4154968261719,119.12992858886719,165.35000610351562,66.62186431884766,63314.01171875,2519.1162109375
2021-04-16,68.96624755859375,32.4460334777832,389.7137451171875,118.20475006103516,166.35000610351562,66.48477172851562,61572.7890625,2431.946533203125
2021-04-17,68.96624755859375,32.4460334777832,389.7137451171875,118.20475006103516,166.35000610351562,66.48477172851562,60683.8203125,2344.89501953125
2021-04-18,68.96624755859375,32.4460334777832,389.7137451171875,118.20475006103516,166.35000610351562,66.48477172851562,56216.18359375,2237.136962890625
2021-04-19,68.3935317993164,32.35438537597656,387.799072265625,117.86515808105469,165.88999938964844,66.378173828125,55724.265625,2166.188720703125
2021-04-20,67.78713989257812,31.749446868896484,384.9597473144531,118.40839385986328,166.47999572753906,66.263916015625,56473.03125,2330.2109375
2021-04-21,68.47053527832031,32.18939971923828,388.602294921875,118.64608764648438,168.1300048828125,66.48477172851562,53906.08984375,2364.751708984375
2021-04-22,67.66683197021484,31.831939697265625,385.0531005859375,119.16389465332031,167.0399932861328,66.36293029785156,51762.2734375,2403.53515625
2021-04-23,68.67748260498047,32.42770767211914,389.22808837890625,118.8837661743164,166.39999389648438,66.53807830810547,51093.65234375,2363.586181640625
2021-04-24,68.67748260498047,32.42770767211914,389.22808837890625,118.8837661743164,166.39999389648438,66.53807830810547,50050.8671875,2211.625732421875
2021-04-25,68.67748260498047,32.42770767211914,389.22808837890625,118.8837661743164,166.39999389648438,66.53807830810547,49004.25390625,2316.0595703125
2021-04-26,69.02882385253906,32.5560302734375,390.0406494140625,118.7139663696289,166.83999633789062,66.50759887695312,54021.75390625,2534.481689453125
2021-04-27,68.8603515625,32.81265640258789,389.9565734863281,117.67842102050781,166.4199981689453,66.41622161865234,55033.1171875,2662.865234375
2021-04-28,68.22028350830078,32.94097900390625,389.844482421875,117.75487518310547,166.91000366210938,66.54569244384766,54824.703125,2746.380126953125
2021-04-29,68.16252899169922,33.527565002441406,392.328857421875,117.4068374633789,166.22000122070312,66.62186431884766,53555.109375,2756.876953125
2021-04-30,67.23368072509766,33.23427963256836,389.7510681152344,117.67842102050781,165.66000366210938,66.5914077758789,57750.17578125,2773.20703125
2021-05-01,67.23368072509766,33.23427963256836,389.7510681152344,117.67842102050781,165.66000366210938,66.5914077758789,57828.05078125,2945.892822265625
2021-05-02,67.23368072509766,33.23427963256836,389.7510681152344,117.67842102050781,165.66000366210938,66.5914077758789,56631.078125,2952.05615234375
2021-05-03,67.04598236083984,33.39925003051758,390.5916748046875,117.7490234375,167.80999755859375,66.61737060546875,57200.29296875,3431.086181640625
2021-05-04,65.84278869628906,33.665061950683594,388.1820068359375,118.5480728149414,166.5800018310547,66.57915496826172,53333.5390625,3253.62939453125
2021-05-05,65.68397521972656,33.94002151489258,388.3033752441406,118.74360656738281,167.27000427246094,66.70906066894531,57424.0078125,3522.783203125
2021-05-06,66.34332275390625,34.44412612915039,391.4042053222656,118.93907928466797,170.05999755859375,66.68614959716797,56396.515625,3490.88037109375
2021-05-07,66.91122436523438,34.62744140625,394.2528991699219,118.35253143310547,171.58999633789062,66.73199462890625,57356.40234375,3484.72900390625
2021-05-08,66.91122436523438,34.62744140625,394.2528991699219,118.35253143310547,171.58999633789062,66.73199462890625,58803.77734375,3902.647705078125
